"id","0","11","13","14","5","2","3"
"StandardHASWaitingTime","Standby","待機時間","躲猫猫猎人等待时间","躲貓貓偽裝者等待時間","Время ожидания","Tempo de Espera",""
"Prerelease","Pre-release","プレリリース","","","","",""
"InvalidArgs","Invalid Args","無効な引数","无效参数","無效的參數","Недопустимые Аргументы","Argumento Inválido",""
"On","ON","オン","开启","開啟","ВКЛ","Ativado",""
"Off","OFF","オフ","关闭","關閉","ВЫКЛ","Desativado",""
"ColoredOn","<color=#4cb3fe>ON</color>","<color=#4cb3fe>オン</color>","<color=#4cb3fe>开启</color>","<color=#4cb3fe>開啟</color>","<color=#4cb3fe>ВКЛ</color>","<color=#4cb3fe>Ativado</color>",""
"ColoredOff","<color=#ff4c6f>OFF</color>","<color=#ff4c6f>オフ</color>","<color=#ff4c6f>关闭</color>","<color=#ff4c6f>關閉</color>","<color=#ff4c6f>ВЫКЛ</color>","<color=#ff4c6f>Desativado</color>",""
"CurrentActiveSettingsHelp","Current Active Settings Help","現在有効な設定の説明","当前启用设置及帮助","現在設定的模式和職業說明","Справка по текущим активным настройкам","Ajuda com Configurações Ativas",""
"WitchCurrentMode","Current Mode:","現在のモード:","当前模式:","現在模式:","Текущий Режим: ","Modo Atual:",""
"WitchModeKill","Kill","キル","击杀","WitchModeKill ","Убит","Matar",""
"WitchModeSpell","Spell","スペル","下咒","下咒","Заклинать","Feitiço",""
"WitchModeDouble","Double Enable","ダブル有効","双重有效","兩個模式同時啟用","Двойной","Duplo Ativado",""
"BountyCurrentTarget","Current Target","現在のターゲット","当前目标","目標","Текущая цель","Alvo Atual",""
"StealthDarkened","Darkened: {0}","暗転中: {0}","失明：{0}","","Затемнено: {0}","Escurecidos: {0}",""
"Roles","Roles","役職","职业","職業","Роли","Classes",""
"Settings","Settings","設定","设定","設定","Настройки","Configurações",""
"Addons","Add-Ons","属性","附加职业","屬性","Атрибут","Atributos",""
"LastResult","Match Results","試合結果","游戏结果","上一局的遊戲結果","Результат матча","Resultados da Partida",""
"KillLog","Kill Log","キル履歴","击杀日志","擊殺紀錄","История убийств","Log de Mortes",""
"Maximum","Max","最大数","最多人数","最大數量","Максимум","Máximo",""
"Rate0","0%","0%","0%","0%","0%","0%",""
"Rate5","5%","5%","5%","5%","5%","5%",""
"Rate10","10%","10%","10%","10%","10%","10%",""
"Rate20","20%","20%","20%","20%","20%","20%",""
"Rate30","30%","30%","30%","30%","30%","30%",""
"Rate40","40%","40%","40%","40%","40%","40%",""
"Rate50","50%","50%","50%","50%","50%","50%",""
"Rate60","60%","60%","60%","60%","60%","60%",""
"Rate70","70%","70%","70%","70%","70%","70%",""
"Rate80","80%","80%","80%","80%","80%","80%",""
"Rate90","90%","90%","90%","90%","90%","90%",""
"Rate100","100%","100%","100%","100%","100%","100%",""
"Preset","Preset","プリセット","预设","設定檔","Сохранения","Predefinição",""
"Preset_1","Preset 1","プリセット1","预设1","設定檔 1","Сохранение 1","Predefinição 1",""
"Preset_2","Preset 2","プリセット2","预设2","設定檔 2","Сохранение 2","Predefinição 2",""
"Preset_3","Preset 3","プリセット3","预设3","設定檔 3","Сохранение 3","Predefinição 3",""
"Preset_4","Preset 4","プリセット4","预设4","設定檔 4","Сохранение 4","Predefinição 4",""
"Preset_5","Preset 5","プリセット5","预设5","設定檔 5","Сохранение 5","Predefinição 5",""
"Standard","Standard","スタンダード","标准","普通","Стандартный","Padrão",""
"GameMode","Game Mode","ゲームモード","游戏模式","遊戲模式","Игровой Режим","Modo de Jogo",""
"PressTabToNextPage","Press Tab or Number for Next Page...","Tabキーまたは数字キーを押して次のページへ...","按下tab键查看更多...","按下Tab以顯示下一頁...","Нажмите Tab или Цифру чтобы перейти на следующую страницу...","Aperte Tab ou Números para Passar a Página...",""
"RoleSummaryText","Game End Player-Roles List:","ゲーム終了時の役職一覧:","游戏结束时玩家的职业:","遊戲結束時玩家的職業:","Игроки и роли в конце игры:","Lista de Classes dos Jogadores ao Final do Jogo:",""
"doOverride","Override %role%'s Tasks(At Least 1)","%role%のタスクを上書きする(1以上)","特别设置%role%的任务数","特別設定%role%的任務","Изменить задания у %role%","Ignorar Tarefas de %role% (Mínimo1)",""
"assignCommonTasks","Give %role% Common Tasks","%role%に通常タスクを割り当てる","%role%的普通任务数","%role%有普通任務","%role% имеет общие задания","Dar Tarefas Comuns a %role%",""
"roleLongTasksNum","%role% Long Tasks","%role%のロングタスクの数","%role%的长任务数","%role%的長任務數量","%role% долгие задания","Dar Tarefas Longas a %role%",""
"roleShortTasksNum","%role% Short Tasks","%role%のショートタスクの数","%role%的短任务数","%role%的短任務數量","%role% короткие задания","Dar Tarefas Curtas a %role%",""
"Format.Players","{0}","{0}人","{0}人","{0}人","{0}","{0}",""
"Format.Seconds","{0}s","{0}秒","{0}秒","{0}秒","{0} с","{0}seg",""
"Format.Percent","{0}%","{0}%","{0}%","{0}%","{0}%","{0}%",""
"Format.Times","{0}","{0}回","{0}次","{0}次","{0}","{0}",""
"Format.Multiplier","{0}x","{0}x","{0}x","{0}x","{0}x","{0}x",""
"Format.Votes","{0}","{0}票","{0}票","{0}票","{0}","{0}",""
"Format.Pieces","{0}","{0}個","{0}个","{0}個","{0}","{0}",""
"KillButtonText","Kill","キル","击杀","殺死","Убить","Matar",""
"SniperSnipeButtonText","Snipe","狙撃","狙击","狙擊","Застрелить","Atirar",""
"FireWorksExplosionButtonText","Fire","爆破","引爆","引爆","Зажечь","Explodir",""
"FireWorksInstallAtionButtonText","Set","設置","设置","安裝","Установить","Colocar",""
"SerialKillerSuicideButtonText","Suicide Timer","自殺まで","自杀倒计时","自殺倒數","До Суицида","Suicídio Em",""
"WarlockCurseButtonText","Curse","呪う","下咒","詛咒","Проклинать","Amaldiçoar",""
"WitchSpellButtonText","Spell","スペル","下咒","下咒","Заклинать","Feitiço",""
"VampireBiteButtonText","Bite","噛む","吸血","吸血","Укусить","Morder",""
"ArsonistDouseButtonText","Douse","塗る","涂油","澆油","Облить","Encharcar",""
"PuppeteerOperateButtonText","Manipulate","操る","操控","操控","Управлять","Manipular",""
"BountyHunterChangeButtonText","Swap","変更","变更","變更","Смена цели","Trocar",""
"EvilTrackerChangeButtonText","Track","追跡","追踪","追蹤","Отслеживать","Rastrear",""
"DefaultShapeshiftText","Shift","変身","变形","變身","Превращение","Mutar",""
"DisabledBySettings","Disabled by Settings","設定で無効化されています","已在设置被中禁用","在設定中被禁用","Отключено настройкой","Desativado Pelas Configurações",""
"Disabled","Disabled","無効","禁用","已被禁用","Отключено","Desativado",""
"FailToTrack","Failed To Track","追跡失敗","追踪失败","無法追蹤","Не удалось отследить","Falha ao Rastrear",""
"LastAdminInfo","Last-minute admin information","直前のアドミン情報","一分钟内的管理信息","","Актуальная информация администратора","Informações administrativas recentes",""
